Event ID,Title,Description,Event Type,Event DateTime,Duration (min),Location,Special?
897694,Mixed Media Painting,,Workshop,10/22/2024 2:00:00 PM,60,Rose Library TLT (5308),False
898473,Student Research Seminar,,Seminar,10/22/2024 2:20:00 PM,55,Roop Hall 0213,False
902975,Anxiety Toolbox 3, Learn more and register on Be Involved,Workshop,10/22/2024 3:00:00 PM,60,Success Center 4049,False
901862,Bouldering at Rawley Springs,  Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/22/2024 3:00:00 PM,240,Adventure Trip 1,False
904907,Snow Cone Spirit Spectacular | Homecoming,"Students, don't miss this Madison Tradition! Join the JMU Alumni Association Student Committee for spirit rock painting, snow cones, fun vibes, & more! The first 200 students in attendance will receive a free Kona Ice snow cone! ",Special Event,10/22/2024 4:00:00 PM,120,Festival Lawn,False
894889,Water Safety 101, Learn more and sign up on urecregister.jmu.edu! ,Instruction,10/22/2024 5:00:00 PM,45,UREC Wet Classroom (Room 133),False
904433,Sound Bathing with Connie Magee," Sound Bathing   |   Price: $25 per sessionDates: October 8, October 22, November 12, and December 17Meet at the Ernst Tree Terrace (October 8th) Meet in the Frances Plecker Education Center (October 22 and on)Using gongs, crystal and Tibetan bowls, voice, drums, shakers, and chimes, Connie Magee will take you on a sound journey that will relax and de-stress you and bring your whole being back into a state of harmony on all levels; physical, mental, emotional and spiritual. Connie Magee is a multi-modality massage therapist, medicine woman, Yoga Instructor, and meditation teacher.",Wellness,10/22/2024 5:30:00 PM,75,Edith J. Carrier Arboretum Frances Plecker Education Center,False
902153,Dealing with Imposter Syndrome, Learn more and register on the Be involved App,Workshop,10/22/2024 6:00:00 PM,60,Success Center 4049,False
893111,Digital Thriving,  Learn more and sign up on BeInvolved!   ,Wellness - UREC,10/22/2024 6:00:00 PM,60,Success Center 1075,False
893019,First-Gen Grocery Bingo,,Social,10/22/2024 6:00:00 PM,120,The Union Ballroom,False
895477,Learn to Climb,  Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/22/2024 6:00:00 PM,90,UREC Climbing Wall,False
895555,Learn to Use a Map and Compass, Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/22/2024 6:00:00 PM,90,UREC Courtyard East,False
887212,I Heart the Female O,,Speaker,10/22/2024 7:00:00 PM,120,Wilson Hall Auditorium,False
906463,Paw-sitive Careers: Turning Your Love for Animals into a Job," Love animals? Turn that passion into a career! Join us for a fun and inspiring panel featuring alumni and employers  who’ve made it big in the animal world. Learn about cool job opportunities, get pro tips, and connect with industry insiders.  Whether you're into vet science, wildlife conservation, or animal training, this is your chance to explore exciting career paths. Don’t miss out—come unleash your future!Learn more/register here. ",Webinar,10/22/2024 7:00:00 PM,60,"Virtual Events, Virtual Event",False
895610,Techno Tuesday Open Climb, Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/22/2024 8:00:00 PM,120,UREC Adventure Center (Room 134),False
888070,Farmers Market ,"Look for us on the Madison Union Patio from 9am-4pm every Wednesday through the end of October!  Students have the option to use cash, credit, dining dollars, and flex. (Dining Dollars can only be used for food items) ",Special Event,10/23/2024 8:00:00 AM,540,The Union Patio 1,False
905622,Triple-POC Fundraiser: Bake Sale,,Fundraising / Philanthropy,10/23/2024 9:00:00 AM,420,Warner Commons 5,False
903969,Bake the World a Better Place With Junior Panhellenic,,Fundraising / Philanthropy,10/23/2024 10:00:00 AM,180,Warner Commons 2,False
903201,Know Your Rights,,Information Session,10/23/2024 10:00:00 AM,180,"The Union, Taylor 405",False
906416,Little Dashers | Homecoming,,Outreach,10/23/2024 10:00:00 AM,90,Duke Lawn,False
906532,Phi Sig Philanthropy,,Fundraising / Philanthropy,10/23/2024 10:00:00 AM,360,The Union Patio 3,False
884106,Commuter Student Breakfast," Come grab free breakfast for commuter students, say hi to the Off-Campus Life team, and get info about the services the OCL office provides. ",Special Event,10/23/2024 10:30:00 AM,150,Festival Highlands Room,False
906544,Know Your Rights,,Workshop,10/23/2024 10:30:00 AM,180,Success Center 1075,False
906710,ISAT Luncheon Seminar,,Seminar,10/23/2024 11:30:00 AM,60,King Hall 0148,False
905627,SMO Week Bake Sale ,,Fundraising / Philanthropy,10/23/2024 12:00:00 PM,240,Warner Commons 4,False
897695,Mixed Media Painting,,Workshop,10/23/2024 2:00:00 PM,60,Rose Library TLT (5308),False
897688,Vinyl Cutting for Beginners,,Workshop,10/23/2024 2:00:00 PM,60,Rose Library Makery (1st Floor),False
905402,Cope 60, Learn more and register on Be Involved,Workshop,10/23/2024 2:30:00 PM,60,Success Center 4049,False
904440,Pumpkin Succulent Workshop!,"This class will consist of a variety of ideas for floral type displays using succulents. Our main focus will be arranging a succulent pumpkin. For display outside or for display inside temporarily. If you would like to learn how, and what to use, this class will give you the basics to start from.  If you would like to complete a pumpkin succulent during instruction, bring your own pumpkin to the class and purchase a materials kit! A small kit with 15 pieces ($25) will accommodate a small sized pumpkin. A large kit will have 25 pieces ($35) to accommodate a large pumpkin.  What to Bring: Bring your own pumpkin. Small or large! If attending for demonstration, bring along a notepad!  Materials Provided (with purchase of succulent cutting kit): Small (15 pieces) or Large (25 pieces) succulent cuttings Sphagnum moss Accessories Glue Guns Scissors ",Workshop,10/23/2024 3:00:00 PM,60,Edith J. Carrier Arboretum Frances Plecker Education Center,False
882948,Tea Time,,Social,10/23/2024 3:00:00 PM,120,The Union 3rd Floor Lounge,False
901449,Purple Out,"Students, this night is for you! Join us on Hillside field for food, games, music, and receive your PURPLE OUT t-shirt to wear to the game on Saturday. You don't want to miss this Homecoming tradition!",Special Event,10/23/2024 4:00:00 PM,150,Hillside Field,False
906465,I Did What Now?," Oftentimes, we engage in experiences and do not spend enough time reflecting on the impact they could have on us professionally. Join us for a session on how to effectively market your experiences! We'll cover how to showcase your skills on a resume using strong action verbs, and how to confidently discuss your experiences in networking situations. You'll also learn to craft a powerful elevator pitch to boost your professional presence. Perfect for students looking to maximize their impact!  Learn more/register here. ",Webinar,10/23/2024 5:30:00 PM,60,"Student Success Center, 3240",False
895539,Learn to Belay and Climb,  Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/23/2024 6:00:00 PM,120,UREC Adventure Instruction (Room 135),False
905878,Understanding Alzheimer’s &amp; Dementia,,Speaker,10/23/2024 6:00:00 PM,60,Godwin Hall 0344,False
906168,Transfer Tailgate,,Special Event,10/23/2024 6:15:00 PM,90,"The Union, TDU Billiards",False
894308,One Pot Meals, Learn more and sign up on urecregister.jmu.edu! ,Wellness - UREC,10/23/2024 6:30:00 PM,60,UREC Demo Kitchen (Room 129a),False
894549,Debunking Common Nutrition Myths, Learn more and sign up on urecregister.jmu.edu! ,Wellness - UREC,10/23/2024 7:00:00 PM,60,UREC Wellness Instruction (Room 129),False
906388,Gallery Opening,,Art Exhibit,10/23/2024 7:00:00 PM,90,"The Union, Warren 2nd Floor Gallery",False
893386,Sex Jeopardy,  Learn more and sign up on BeInvolved!   ,Wellness - UREC,10/23/2024 7:00:00 PM,60,UREC Club Room (Room 220),False
906814,SST Fundraiser,,Fundraising / Philanthropy,10/23/2024 7:00:00 PM,60,UREC Courtyard West,False
906182,Women&#39;s Soccer vs Arkansas State,,Competition - Athletic,10/23/2024 7:00:00 PM,120,Sentara Park Competition Field,False
897007,Wednesday Trivia,,Special Event,10/23/2024 8:00:00 PM,120,"The Union, TDU Stage",False
899837,All Bodies Flow,"Every mind and body is unique, and we all have our own ways of moving! It is so important to stay active and express gratitude for the body and mind we have every day. Join the Office of Disability Services for an hour-long yoga event focused on mindful movement, gentle flow, and grounding. All skill levels are welcome, we hope to see you there!    This Wellness Passport event has been submitted by UREC",Outreach,10/24/2024 10:00:00 AM,60,Success Center 1075,False
903873,Anxiety Toolbox 1, Learn more and register on Be Involved,Workshop,10/24/2024 10:00:00 AM,60,Success Center 4049,False
906293,Rocky Horror Craft Sale,,Fundraising / Philanthropy,10/24/2024 10:00:00 AM,300,Warner Commons 1,False
905289,Reducing the Risk,"  Learn more about ways to reduce the risk of suicide in our community. This presentation offers information about suicide prevention, warning signs of suicide, and ways to C.A.R.E. Show you Care, ask directly and calmly about suicide, Refer for help, and Encourage hope. You are needed, please join us to learn more about suicide prevention and the resources available on campus.  Please register on the Be Involved App.  Learn more and register on the Be Involved App. ",Workshop,10/24/2024 11:00:00 AM,60,"Student Success Center, 3240",False
905418,Relay For Life Pie a Relay,,Fundraising / Philanthropy,10/24/2024 11:00:00 AM,240,Warner Commons 4,False
882958,Crafternoon,,Social,10/24/2024 12:00:00 PM,180,The Union Patio 1,False
902331,Sig Ep Dunk Tank,,Fundraising / Philanthropy,10/24/2024 12:00:00 PM,180,The Union Lawn,False
905295,Stress &amp; Anxiety Management,"  Everyone experiences stress for a variety of reasons but do we all know when stress is actually anxiety? Or ways to manage it in a healthy way? If you’re not sure or would like to learn more ways to differentiate stress from anxiety and ways to better cope, then join us for this workshop. Please register on the Be Involved App. Learn more and register on the Be Involved App. ",Workshop,10/24/2024 12:30:00 PM,60,"Student Success Center, 3240",False
905403,Anxiety Toolbox 1,,Workshop,10/24/2024 1:30:00 PM,60,Success Center 4049,False
898215,Cultivating Wisdom and Compassion through Meditation, Learn more and register on the Be Involved App,Workshop,10/24/2024 2:30:00 PM,60,"The Union, Warren 419 (The Serenity Center)",False
902152,The Truths and Myths of Group Counseling, Learn more and register on the Be involved app,Workshop,10/24/2024 4:00:00 PM,60,Success Center 4049,False
906417,What the Constitution Means to Me by Heidi Schreck ,"Fifteen-year-old202fHeidi Schreck earned her college tuition by winning Constitutional debate competitions across the United States. In this hilarious, hopeful and achingly human new play, she resurrects her teenage self in order to trace the profound relationship between four generations of women and the founding document that shaped their lives.  ",Performance,10/24/2024 4:00:00 PM,120,Duke Lawn,False
898161,De-Stress for Well-Being, An inclusive offering for those interested in exploring their sense of self and techniques for quieting the mind.  Learn more and register on the Be Involved App,Workshop,10/24/2024 5:00:00 PM,60,"The Union, Warren 419 (The Serenity Center)",False
902359,Closure to Courage Part 3, Learn more and register on the Be involved App,Meeting,10/24/2024 5:30:00 PM,60,Miller Hall 2109,False
906508,"Study Abroad in Verona, Italy (Summer 2025)",,Information Session,10/24/2024 5:30:00 PM,45,Keezell Hall 0303,False
894558,Digital Thriving,  Learn more and sign up on BeInvolved!   ,Wellness - UREC,10/24/2024 6:00:00 PM,60,UREC Club Room (Room 220),False
906235,It&#39;s Complicated! - An ethical reasoning workshop,,Workshop,10/24/2024 6:00:00 PM,60,"The Union, Taylor 304",False
895495,Learn to Boulder, Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/24/2024 6:00:00 PM,90,UREC Adventure Center (Room 134),False
884194,RA Recruitment Fair,,Information Session,10/24/2024 6:00:00 PM,240,Festival Ballroom Grand,False
895177,Underground Sound: Open Mic Night, Join us for an open Mic Night in Taylor Down Under!,Performance,10/24/2024 6:00:00 PM,120,"The Union, TDU Stage",False
902788,Understanding Well-Being, Learn more and register on Be Involved,Workshop,10/24/2024 6:00:00 PM,60,Success Center 4049,False
896154,Breakfast Blasters, Learn more and sign up on urecregister.jmu.edu! ,Instruction,10/24/2024 6:30:00 PM,60,UREC Wellness Instruction (Room 129),False
892477,Proud of my Pride,,Speaker,10/24/2024 6:30:00 PM,90,Success Center 1075,False
901484,RA Recruitment Fair,,Fair,10/24/2024 6:30:00 PM,120,"The Union, Warren 256",False
906545,ICGC New Member Presentations,,Performance,10/24/2024 7:00:00 PM,120,The Yard,False
899157,Planetarium Star Party,"A JMU Star Party is the public's opportunity to come on campus, look through our telescopes, and perhaps see craters on the Moon, the bands and moons of Jupiter, Saturn's rings, galaxies, stellar explosions, binary stars and much more!",Exhibit,10/24/2024 7:30:00 PM,90,Festival Amphitheatre,False
896681,Improv Show,,Performance,10/24/2024 9:00:00 PM,120,"The Union, TDU Stage",False
895591,Try A Kayak, Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/24/2024 9:00:00 PM,120,UREC Pool (Lane 1),False
899496,Internship Info Session,,Information Session,10/25/2024 9:00:00 AM,150,EnGeo 1202,False
906506,JMU Flea Market,,Special Event,10/25/2024 10:00:00 AM,420,The Union Patio 1,False
905404,Understanding Self-Harm,Learn more and register on Be Involved,Workshop,10/25/2024 10:00:00 AM,60,Success Center 4049,False
906760,CS Research Seminar,,Seminar,10/25/2024 11:25:00 AM,60,King Hall 0243 - CS Classroom,False
898963,Deliciously Vegan, Learn more and sign up on urecregister.jmu.edu! ,Wellness - UREC,10/25/2024 12:00:00 PM,60,UREC Demo Kitchen (Room 129a),False
905405,Living with ADHD, Learn more and register on Be Involved,Workshop,10/25/2024 12:00:00 PM,60,Success Center 4049,False
905192,UCC Headshots," The UCC Media Team will take a few professional headshots (photos) that can be used anywhere you need a good profile photo (i.e. Linkedin profile, Handshake profile, website, online portfolio, etc.). We will use a high quality camera to take several photos plus we will edit them nicely so that they are readily usable.  Please contact Rose Guo at guozx@jmu.edu if you have any additional questions.",Photo,10/25/2024 12:30:00 PM,60,wilson steps,False
895786,Yoga Hike at Cliff Trail, Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,10/25/2024 1:00:00 PM,240,Adventure Trip 1,False
905298,Anxiety Toolbox 2,"  Anxiety Toolbox offers one of the quickest ways to access evidence-based strategies and interventions to reduce anxiety symptoms. This series consists of three 50-minute structured workshops but you can come to one or all in any order. Part 2 assists with understanding the situations and thoughts that can increase and maintain your anxiety, and provides an opportunity to practice a useful relaxation technique and reduce tension. Learn more and register on the Be Involved App. ",Workshop,10/25/2024 2:00:00 PM,60,"Student Success Center, 3240",False
